#t MKKK MKKK_P MKK MKK_P MKK_PP MAPK MAPK_P MAPK_PP 
##CONCENTRATIONS
3.27 86.9723 13.0277 280.101 10.4797 9.41908 279.91 10.4166 9.67355 
3.28 86.963 13.037 280.101 10.4813 9.41753 279.91 10.4178 9.67255 
3.29 86.9538 13.0462 280.101 10.4828 9.41598 279.909 10.419 9.67156 
3.3 86.9445 13.0555 280.101 10.4844 9.41443 279.909 10.4201 9.67056 
3.31 86.9353 13.0647 280.101 10.4859 9.41288 279.909 10.4213 9.66957 
3.32 86.926 13.074 280.101 10.4875 9.41133 279.909 10.4225 9.66857 
3.33 86.9167 13.0833 280.101 10.4891 9.40979 279.909 10.4237 9.66758 
3.34 86.9075 13.0925 280.101 10.4906 9.40824 279.909 10.4249 9.66658 
3.35 86.8982 13.1018 280.101 10.4922 9.4067 279.908 10.426 9.66559 
3.36 86.889 13.111 280.101 10.4938 9.40516 279.908 10.4272 9.66459 
3.37 86.8797 13.1203 280.101 10.4953 9.40362 279.908 10.4284 9.6636 
3.38 86.8705 13.1295 280.101 10.4969 9.40208 279.908 10.4296 9.6626 
3.39 86.8612 13.1388 280.101 10.4985 9.40054 279.908 10.4307 9.66161 
3.4 86.8519 13.1481 280.101 10.5 9.399 279.907 10.4319 9.66061 
3.41 86.8427 13.1573 280.101 10.5016 9.39747 279.907 10.4331 9.65962 
3.42 86.8334 13.1666 280.101 10.5032 9.39593 279.907 10.4343 9.65862 
3.43 86.8242 13.1758 280.101 10.5047 9.3944 279.907 10.4354 9.65763 
3.44 86.8149 13.1851 280.101 10.5063 9.39287 279.907 10.4366 9.65663 
3.45 86.8056 13.1944 280.101 10.5079 9.39134 279.907 10.4378 9.65564 
3.46 86.7964 13.2036 280.101 10.5094 9.38981 279.906 10.439 9.65464 
3.47 86.7871 13.2129 280.101 10.511 9.38829 279.906 10.4401 9.65365 
3.48 86.7779 13.2221 280.101 10.5126 9.38676 279.906 10.4413 9.65266 
3.49 86.7686 13.2314 280.101 10.5142 9.38524 279.906 10.4425 9.65166 
3.5 86.7594 13.2406 280.101 10.5157 9.38371 279.906 10.4436 9.65067 
3.51 86.7501 13.2499 280.1 10.5173 9.38219 279.906 10.4448 9.64967 
3.52 86.7408 13.2592 280.1 10.5189 9.38067 279.905 10.446 9.64868 
3.53 86.7316 13.2684 280.1 10.5205 9.37915 279.905 10.4471 9.64768 
3.54 86.7223 13.2777 280.1 10.522 9.37764 279.905 10.4483 9.64669 
3.55 86.7131 13.2869 280.1 10.5236 9.37612 279.905 10.4495 9.64569 
3.56 86.7038 13.2962 280.1 10.5252 9.37461 279.905 10.4506 9.6447 
3.57 86.6945 13.3055 280.1 10.5268 9.37309 279.904 10.4518 9.6437 
3.58 86.6853 13.3147 280.1 10.5283 9.37158 279.904 10.453 9.64271 
3.59 86.676 13.324 280.1 10.5299 9.37007 279.904 10.4541 9.64172 
3.6 86.6668 13.3332 280.1 10.5315 9.36856 279.904 10.4553 9.64072 
3.61 86.6575 13.3425 280.1 10.5331 9.36705 279.904 10.4565 9.63973 
3.62 86.6482 13.3518 280.1 10.5347 9.36555 279.904 10.4576 9.63873 
3.63 86.639 13.361 280.1 10.5362 9.36404 279.903 10.4588 9.63774 
3.64 86.6297 13.3703 280.1 10.5378 9.36254 279.903 10.4599 9.63675 
3.65 86.6205 13.3795 280.1 10.5394 9.36104 279.903 10.4611 9.63575 
3.66 86.6112 13.3888 280.099 10.541 9.35954 279.903 10.4623 9.63476 
3.67 86.602 13.398 280.099 10.5426 9.35804 279.903 10.4634 9.63376 
3.68 86.5927 13.4073 280.099 10.5441 9.35654 279.903 10.4646 9.63277 
3.69 86.5834 13.4166 280.099 10.5457 9.35504 279.902 10.4657 9.63177 
3.7 86.5742 13.4258 280.099 10.5473 9.35355 279.902 10.4669 9.63078 
3.71 86.5649 13.4351 280.099 10.5489 9.35205 279.902 10.4681 9.62979 
3.72 86.5557 13.4443 280.099 10.5505 9.35056 279.902 10.4692 9.62879 
3.73 86.5464 13.4536 280.099 10.5521 9.34907 279.902 10.4704 9.6278 
3.74 86.5371 13.4629 280.099 10.5536 9.34758 279.902 10.4715 9.62681 
3.75 86.5279 13.4721 280.099 10.5552 9.34609 279.901 10.4727 9.62581 
3.76 86.5186 13.4814 280.099 10.5568 9.3446 279.901 10.4738 9.62482 
3.77 86.5094 13.4906 280.098 10.5584 9.34312 279.901 10.475 9.62382 
3.78 86.5001 13.4999 280.098 10.56 9.34163 279.901 10.4762 9.62283 
3.79 86.4908 13.5092 280.098 10.5616 9.34015 279.901 10.4773 9.62184 
3.8 86.4816 13.5184 280.098 10.5632 9.33867 279.901 10.4785 9.62084 
3.81 86.4723 13.5277 280.098 10.5648 9.33719 279.901 10.4796 9.61985 
3.82 86.4631 13.5369 280.098 10.5664 9.33571 279.9 10.4808 9.61886 
3.83 86.4538 13.5462 280.098 10.5679 9.33423 279.9 10.4819 9.61786 
3.84 86.4445 13.5555 280.098 10.5695 9.33275 279.9 10.4831 9.61687 
3.85 86.4353 13.5647 280.098 10.5711 9.33128 279.9 10.4842 9.61588 
3.86 86.426 13.574 280.097 10.5727 9.3298 279.9 10.4854 9.61488 
3.87 86.4167 13.5833 280.097 10.5743 9.32833 279.9 10.4865 9.61389 
3.88 86.4075 13.5925 280.097 10.5759 9.32686 279.899 10.4877 9.61289 
3.89 86.3982 13.6018 280.097 10.5775 9.32539 279.899 10.4888 9.6119 
3.9 86.389 13.611 280.097 10.5791 9.32392 279.899 10.49 9.61091 
3.91 86.3797 13.6203 280.097 10.5807 9.32246 279.899 10.4911 9.60991 
3.92 86.3704 13.6296 280.097 10.5823 9.32099 279.899 10.4923 9.60892 
3.93 86.3612 13.6388 280.097 10.5839 9.31953 279.899 10.4934 9.60793 
3.94 86.3519 13.6481 280.096 10.5855 9.31806 279.899 10.4946 9.60694 
3.95 86.3427 13.6573 280.096 10.5871 9.3166 279.898 10.4957 9.60594 
3.96 86.3334 13.6666 280.096 10.5887 9.31514 279.898 10.4968 9.60495 
3.97 86.3241 13.6759 280.096 10.5903 9.31368 279.898 10.498 9.60396 
3.98 86.3149 13.6851 280.096 10.5919 9.31222 279.898 10.4991 9.60296 
3.99 86.3056 13.6944 280.096 10.5935 9.31077 279.898 10.5003 9.60197 
4 86.2964 13.7036 280.096 10.5951 9.30931 279.898 10.5014 9.60098 
4.01 86.2871 13.7129 280.095 10.5967 9.30786 279.897 10.5026 9.59998 
4.02 86.2778 13.7222 280.095 10.5983 9.30641 279.897 10.5037 9.59899 
4.03 86.2686 13.7314 280.095 10.5999 9.30496 279.897 10.5049 9.598 
4.04 86.2593 13.7407 280.095 10.6015 9.30351 279.897 10.506 9.59701 
4.05 86.25 13.75 280.095 10.6031 9.30206 279.897 10.5071 9.59601 
4.06 86.2408 13.7592 280.095 10.6047 9.30061 279.897 10.5083 9.59502 
4.07 86.2315 13.7685 280.095 10.6063 9.29917 279.897 10.5094 9.59403 
4.08 86.2223 13.7777 280.094 10.6079 9.29773 279.896 10.5106 9.59303 
4.09 86.213 13.787 280.094 10.6095 9.29628 279.896 10.5117 9.59204 
4.1 86.2037 13.7963 280.094 10.6111 9.29484 279.896 10.5128 9.59105 
4.11 86.1945 13.8055 280.094 10.6127 9.2934 279.896 10.514 9.59006 
4.12 86.1852 13.8148 280.094 10.6143 9.29196 279.896 10.5151 9.58906 
4.13 86.1759 13.8241 280.094 10.6159 9.29053 279.896 10.5162 9.58807 
4.14 86.1667 13.8333 280.093 10.6176 9.28909 279.896 10.5174 9.58708 
4.15 86.1574 13.8426 280.093 10.6192 9.28766 279.895 10.5185 9.58609 
4.16 86.1482 13.8518 280.093 10.6208 9.28622 279.895 10.5196 9.58509 
4.17 86.1389 13.8611 280.093 10.6224 9.28479 279.895 10.5208 9.5841 
4.18 86.1296 13.8704 280.093 10.624 9.28336 279.895 10.5219 9.58311 
4.19 86.1204 13.8796 280.092 10.6256 9.28193 279.895 10.523 9.58212 
4.2 86.1111 13.8889 280.092 10.6272 9.28051 279.895 10.5242 9.58113 
4.21 86.1018 13.8982 280.092 10.6288 9.27908 279.895 10.5253 9.58013 
4.22 86.0926 13.9074 280.092 10.6304 9.27766 279.894 10.5264 9.57914 
4.23 86.0833 13.9167 280.092 10.6321 9.27623 279.894 10.5276 9.57815 
4.24 86.0741 13.9259 280.092 10.6337 9.27481 279.894 10.5287 9.57716 
4.25 86.0648 13.9352 280.091 10.6353 9.27339 279.894 10.5298 9.57616 
4.26 86.0555 13.9445 280.091 10.6369 9.27197 279.894 10.531 9.57517 
4.27 86.0463 13.9537 280.091 10.6385 9.27055 279.894 10.5321 9.57418 
4.28 86.037 13.963 280.091 10.6401 9.26914 279.894 10.5332 9.57319 
4.29 86.0277 13.9723 280.091 10.6418 9.26772 279.893 10.5344 9.5722 
4.3 86.0185 13.9815 280.09 10.6434 9.26631 279.893 10.5355 9.5712 
4.31 86.0092 13.9908 280.09 10.645 9.26489 279.893 10.5366 9.57021 
4.32 86 14 280.09 10.6466 9.26348 279.893 10.5377 9.56922 
4.33 85.9907 14.0093 280.09 10.6482 9.26207 279.893 10.5389 9.56823 
4.34 85.9814 14.0186 280.089 10.6499 9.26066 279.893 10.54 9.56724 
4.35 85.9722 14.0278 280.089 10.6515 9.25926 279.893 10.5411 9.56625 
4.36 85.9629 14.0371 280.089 10.6531 9.25785 279.893 10.5422 9.56525 
4.37 85.9536 14.0464 280.089 10.6547 9.25645 279.892 10.5434 9.56426 
4.38 85.9444 14.0556 280.089 10.6563 9.25504 279.892 10.5445 9.56327 
4.39 85.9351 14.0649 280.088 10.658 9.25364 279.892 10.5456 9.56228 
4.4 85.9258 14.0742 280.088 10.6596 9.25224 279.892 10.5467 9.56129 
4.41 85.9166 14.0834 280.088 10.6612 9.25084 279.892 10.5479 9.5603 
4.42 85.9073 14.0927 280.088 10.6628 9.24945 279.892 10.549 9.5593 
4.43 85.898 14.102 280.087 10.6645 9.24805 279.892 10.5501 9.55831 
4.44 85.8888 14.1112 280.087 10.6661 9.24666 279.891 10.5512 9.55732 
4.45 85.8795 14.1205 280.087 10.6677 9.24526 279.891 10.5523 9.55633 
4.46 85.8703 14.1297 280.087 10.6693 9.24387 279.891 10.5535 9.55534 
4.47 85.861 14.139 280.087 10.671 9.24248 279.891 10.5546 9.55435 
4.48 85.8517 14.1483 280.086 10.6726 9.24109 279.891 10.5557 9.55336 
4.49 85.8425 14.1575 280.086 10.6742 9.2397 279.891 10.5568 9.55237 
4.5 85.8332 14.1668 280.086 10.6758 9.23832 279.891 10.5579 9.55137 
4.51 85.8239 14.1761 280.086 10.6775 9.23693 279.891 10.5591 9.55038 
4.52 85.8147 14.1853 280.085 10.6791 9.23555 279.89 10.5602 9.54939 
4.53 85.8054 14.1946 280.085 10.6807 9.23416 279.89 10.5613 9.5484 
4.54 85.7961 14.2039 280.085 10.6824 9.23278 279.89 10.5624 9.54741 
4.55 85.7869 14.2131 280.085 10.684 9.2314 279.89 10.5635 9.54642 
4.56 85.7776 14.2224 280.084 10.6856 9.23002 279.89 10.5646 9.54543 
4.57 85.7683 14.2317 280.084 10.6873 9.22865 279.89 10.5657 9.54444 
4.58 85.7591 14.2409 280.084 10.6889 9.22727 279.89 10.5669 9.54345 
4.59 85.7498 14.2502 280.084 10.6905 9.2259 279.89 10.568 9.54246 
4.6 85.7405 14.2595 280.083 10.6922 9.22452 279.889 10.5691 9.54147 
4.61 85.7313 14.2687 280.083 10.6938 9.22315 279.889 10.5702 9.54048 
4.62 85.722 14.278 280.083 10.6954 9.22178 279.889 10.5713 9.53948 
4.63 85.7127 14.2873 280.083 10.6971 9.22041 279.889 10.5724 9.53849 
4.64 85.7035 14.2965 280.082 10.6987 9.21904 279.889 10.5735 9.5375 
4.65 85.6942 14.3058 280.082 10.7003 9.21768 279.889 10.5746 9.53651 
4.66 85.6849 14.3151 280.082 10.702 9.21631 279.889 10.5758 9.53552 
4.67 85.6757 14.3243 280.081 10.7036 9.21495 279.889 10.5769 9.53453 
4.68 85.6664 14.3336 280.081 10.7053 9.21359 279.888 10.578 9.53354 
4.69 85.6571 14.3429 280.081 10.7069 9.21223 279.888 10.5791 9.53255 
4.7 85.6479 14.3521 280.081 10.7085 9.21087 279.888 10.5802 9.53156 
4.71 85.6386 14.3614 280.08 10.7102 9.20951 279.888 10.5813 9.53057 
4.72 85.6293 14.3707 280.08 10.7118 9.20815 279.888 10.5824 9.52958 
4.73 85.6201 14.3799 280.08 10.7135 9.2068 279.888 10.5835 9.52859 
4.74 85.6108 14.3892 280.079 10.7151 9.20544 279.888 10.5846 9.5276 
4.75 85.6015 14.3985 280.079 10.7168 9.20409 279.888 10.5857 9.52661 
4.76 85.5923 14.4077 280.079 10.7184 9.20274 279.888 10.5868 9.52562 
4.77 85.583 14.417 280.079 10.72 9.20139 279.887 10.5879 9.52463 
4.78 85.5737 14.4263 280.078 10.7217 9.20004 279.887 10.589 9.52364 
4.79 85.5645 14.4355 280.078 10.7233 9.19869 279.887 10.5901 9.52265 
4.8 85.5552 14.4448 280.078 10.725 9.19735 279.887 10.5912 9.52166 
4.81 85.5459 14.4541 280.077 10.7266 9.196 279.887 10.5923 9.52067 
4.82 85.5367 14.4633 280.077 10.7283 9.19466 279.887 10.5935 9.51968 
4.83 85.5274 14.4726 280.077 10.7299 9.19332 279.887 10.5946 9.51869 
4.84 85.5181 14.4819 280.076 10.7316 9.19198 279.887 10.5957 9.5177 
4.85 85.5089 14.4911 280.076 10.7332 9.19064 279.887 10.5968 9.51671 
4.86 85.4996 14.5004 280.076 10.7349 9.1893 279.886 10.5979 9.51572 
4.87 85.4903 14.5097 280.076 10.7365 9.18796 279.886 10.599 9.51473 
4.88 85.4811 14.5189 280.075 10.7382 9.18663 279.886 10.6001 9.51374 
4.89 85.4718 14.5282 280.075 10.7398 9.1853 279.886 10.6012 9.51275 
4.9 85.4625 14.5375 280.075 10.7415 9.18396 279.886 10.6023 9.51176 
4.91 85.4532 14.5468 280.074 10.7431 9.18263 279.886 10.6033 9.51077 
4.92 85.444 14.556 280.074 10.7448 9.1813 279.886 10.6044 9.50978 
4.93 85.4347 14.5653 280.074 10.7464 9.17998 279.886 10.6055 9.5088 
4.94 85.4254 14.5746 280.073 10.7481 9.17865 279.886 10.6066 9.50781 
4.95 85.4162 14.5838 280.073 10.7497 9.17732 279.885 10.6077 9.50682 
4.96 85.4069 14.5931 280.073 10.7514 9.176 279.885 10.6088 9.50583 
4.97 85.3976 14.6024 280.072 10.753 9.17468 279.885 10.6099 9.50484 
4.98 85.3884 14.6116 280.072 10.7547 9.17335 279.885 10.611 9.50385 
4.99 85.3791 14.6209 280.072 10.7563 9.17203 279.885 10.6121 9.50286 
5 85.3698 14.6302 280.071 10.758 9.17072 279.885 10.6132 9.50187 
5.01 85.3606 14.6394 280.071 10.7597 9.1694 279.885 10.6143 9.50088 
5.02 85.3513 14.6487 280.071 10.7613 9.16808 279.885 10.6154 9.49989 
5.03 85.342 14.658 280.07 10.763 9.16677 279.885 10.6165 9.4989 
5.04 85.3327 14.6673 280.07 10.7646 9.16545 279.885 10.6176 9.49792 
5.05 85.3235 14.6765 280.07 10.7663 9.16414 279.884 10.6187 9.49693 
5.06 85.3142 14.6858 280.069 10.768 9.16283 279.884 10.6198 9.49594 
5.07 85.3049 14.6951 280.069 10.7696 9.16152 279.884 10.6208 9.49495 
5.08 85.2957 14.7043 280.069 10.7713 9.16022 279.884 10.6219 9.49396 
5.09 85.2864 14.7136 280.068 10.7729 9.15891 279.884 10.623 9.49297 
5.1 85.2771 14.7229 280.068 10.7746 9.1576 279.884 10.6241 9.49198 
5.11 85.2679 14.7321 280.067 10.7763 9.1563 279.884 10.6252 9.49099 
5.12 85.2586 14.7414 280.067 10.7779 9.155 279.884 10.6263 9.49001 
5.13 85.2493 14.7507 280.067 10.7796 9.1537 279.884 10.6274 9.48902 
5.14 85.24 14.76 280.066 10.7813 9.1524 279.884 10.6285 9.48803 
5.15 85.2308 14.7692 280.066 10.7829 9.1511 279.883 10.6296 9.48704 
5.16 85.2215 14.7785 280.066 10.7846 9.1498 279.883 10.6306 9.48605 
5.17 85.2122 14.7878 280.065 10.7863 9.14851 279.883 10.6317 9.48506 
5.18 85.203 14.797 280.065 10.7879 9.14721 279.883 10.6328 9.48408 
5.19 85.1937 14.8063 280.064 10.7896 9.14592 279.883 10.6339 9.48309 
5.2 85.1844 14.8156 280.064 10.7913 9.14463 279.883 10.635 9.4821 
5.21 85.1751 14.8249 280.064 10.7929 9.14334 279.883 10.6361 9.48111 
5.22 85.1659 14.8341 280.063 10.7946 9.14205 279.883 10.6371 9.48012 
5.23 85.1566 14.8434 280.063 10.7963 9.14076 279.883 10.6382 9.47914 
5.24 85.1473 14.8527 280.063 10.7979 9.13947 279.883 10.6393 9.47815 
5.25 85.1381 14.8619 280.062 10.7996 9.13819 279.882 10.6404 9.47716 
5.26 85.1288 14.8712 280.062 10.8013 9.13691 279.882 10.6415 9.47617 
5.27 85.1195 14.8805 280.061 10.803 9.13562 279.882 10.6425 9.47518 
5.28 85.1102 14.8898 280.061 10.8046 9.13434 279.882 10.6436 9.4742 
5.29 85.101 14.899 280.061 10.8063 9.13306 279.882 10.6447 9.47321 
5.3 85.0917 14.9083 280.06 10.808 9.13179 279.882 10.6458 9.47222 
5.31 85.0824 14.9176 280.06 10.8096 9.13051 279.882 10.6469 9.47123 
5.32 85.0731 14.9269 280.059 10.8113 9.12924 279.882 10.6479 9.47025 
5.33 85.0639 14.9361 280.059 10.813 9.12796 279.882 10.649 9.46926 
5.34 85.0546 14.9454 280.059 10.8147 9.12669 279.882 10.6501 9.46827 
5.35 85.0453 14.9547 280.058 10.8164 9.12542 279.882 10.6512 9.46728 
5.36 85.0361 14.9639 280.058 10.818 9.12415 279.881 10.6523 9.4663 
5.37 85.0268 14.9732 280.057 10.8197 9.12288 279.881 10.6533 9.46531 
5.38 85.0175 14.9825 280.057 10.8214 9.12161 279.881 10.6544 9.46432 
5.39 85.0082 14.9918 280.057 10.8231 9.12035 279.881 10.6555 9.46333 
5.4 84.999 15.001 280.056 10.8247 9.11908 279.881 10.6566 9.46235 
5.41 84.9897 15.0103 280.056 10.8264 9.11782 279.881 10.6576 9.46136 
5.42 84.9804 15.0196 280.055 10.8281 9.11656 279.881 10.6587 9.46037 
5.43 84.9711 15.0289 280.055 10.8298 9.1153 279.881 10.6598 9.45939 
5.44 84.9619 15.0381 280.054 10.8315 9.11404 279.881 10.6608 9.4584 
5.45 84.9526 15.0474 280.054 10.8331 9.11278 279.881 10.6619 9.45741 
5.46 84.9433 15.0567 280.054 10.8348 9.11152 279.881 10.663 9.45643 
5.47 84.934 15.066 280.053 10.8365 9.11027 279.88 10.6641 9.45544 
5.48 84.9248 15.0752 280.053 10.8382 9.10902 279.88 10.6651 9.45445 
5.49 84.9155 15.0845 280.052 10.8399 9.10776 279.88 10.6662 9.45347 
5.5 84.9062 15.0938 280.052 10.8416 9.10651 279.88 10.6673 9.45248 
5.51 84.8969 15.1031 280.051 10.8433 9.10526 279.88 10.6683 9.45149 
5.52 84.8877 15.1123 280.051 10.8449 9.10402 279.88 10.6694 9.45051 
5.53 84.8784 15.1216 280.051 10.8466 9.10277 279.88 10.6705 9.44952 
5.54 84.8691 15.1309 280.05 10.8483 9.10152 279.88 10.6715 9.44853 
5.55 84.8598 15.1402 280.05 10.85 9.10028 279.88 10.6726 9.44755 
5.56 84.8506 15.1494 280.049 10.8517 9.09904 279.88 10.6737 9.44656 
5.57 84.8413 15.1587 280.049 10.8534 9.0978 279.88 10.6747 9.44557 
5.58 84.832 15.168 280.048 10.8551 9.09656 279.88 10.6758 9.44459 
5.59 84.8227 15.1773 280.048 10.8568 9.09532 279.88 10.6769 9.4436 
5.6 84.8135 15.1865 280.047 10.8584 9.09408 279.879 10.6779 9.44261 
5.61 84.8042 15.1958 280.047 10.8601 9.09284 279.879 10.679 9.44163 
5.62 84.7949 15.2051 280.047 10.8618 9.09161 279.879 10.6801 9.44064 
5.63 84.7856 15.2144 280.046 10.8635 9.09038 279.879 10.6811 9.43966 
5.64 84.7764 15.2236 280.046 10.8652 9.08914 279.879 10.6822 9.43867 
5.65 84.7671 15.2329 280.045 10.8669 9.08791 279.879 10.6833 9.43768 
5.66 84.7578 15.2422 280.045 10.8686 9.08669 279.879 10.6843 9.4367 
5.67 84.7485 15.2515 280.044 10.8703 9.08546 279.879 10.6854 9.43571 
5.68 84.7393 15.2607 280.044 10.872 9.08423 279.879 10.6864 9.43473 
5.69 84.73 15.27 280.043 10.8737 9.08301 279.879 10.6875 9.43374 
5.7 84.7207 15.2793 280.043 10.8754 9.08178 279.879 10.6886 9.43276 
5.71 84.7114 15.2886 280.042 10.8771 9.08056 279.879 10.6896 9.43177 
5.72 84.7022 15.2978 280.042 10.8788 9.07934 279.879 10.6907 9.43078 
5.73 84.6929 15.3071 280.041 10.8805 9.07812 279.878 10.6917 9.4298 
5.74 84.6836 15.3164 280.041 10.8822 9.0769 279.878 10.6928 9.42881 
5.75 84.6743 15.3257 280.04 10.8839 9.07569 279.878 10.6939 9.42783 
5.76 84.665 15.335 280.04 10.8856 9.07447 279.878 10.6949 9.42684 
5.77 84.6558 15.3442 280.039 10.8873 9.07326 279.878 10.696 9.42586 
5.78 84.6465 15.3535 280.039 10.889 9.07204 279.878 10.697 9.42487 
5.79 84.6372 15.3628 280.038 10.8907 9.07083 279.878 10.6981 9.42389 
5.8 84.6279 15.3721 280.038 10.8924 9.06962 279.878 10.6991 9.4229 
5.81 84.6187 15.3813 280.038 10.8941 9.06841 279.878 10.7002 9.42192 
5.82 84.6094 15.3906 280.037 10.8958 9.06721 279.878 10.7013 9.42093 
5.83 84.6001 15.3999 280.037 10.8975 9.066 279.878 10.7023 9.41995 
5.84 84.5908 15.4092 280.036 10.8992 9.06479 279.878 10.7034 9.41896 
5.85 84.5815 15.4185 280.036 10.9009 9.06359 279.878 10.7044 9.41798 
5.86 84.5723 15.4277 280.035 10.9026 9.06239 279.878 10.7055 9.41699 
5.87 84.563 15.437 280.035 10.9043 9.06119 279.877 10.7065 9.41601 
5.88 84.5537 15.4463 280.034 10.906 9.05999 279.877 10.7076 9.41502 
5.89 84.5444 15.4556 280.033 10.9077 9.05879 279.877 10.7086 9.41404 
5.9 84.5351 15.4649 280.033 10.9094 9.0576 279.877 10.7097 9.41305 
5.91 84.5259 15.4741 280.032 10.9111 9.0564 279.877 10.7107 9.41207 
5.92 84.5166 15.4834 280.032 10.9128 9.05521 279.877 10.7118 9.41108 
5.93 84.5073 15.4927 280.031 10.9145 9.05401 279.877 10.7128 9.4101 
5.94 84.498 15.502 280.031 10.9163 9.05282 279.877 10.7139 9.40911 
5.95 84.4887 15.5113 280.03 10.918 9.05163 279.877 10.7149 9.40813 
5.96 84.4795 15.5205 280.03 10.9197 9.05044 279.877 10.716 9.40715 
5.97 84.4702 15.5298 280.029 10.9214 9.04926 279.877 10.717 9.40616 
5.98 84.4609 15.5391 280.029 10.9231 9.04807 279.877 10.7181 9.40518 
5.99 84.4516 15.5484 280.028 10.9248 9.04689 279.877 10.7191 9.40419 
6 84.4423 15.5577 280.028 10.9265 9.0457 279.877 10.7202 9.40321 
6.01 84.4331 15.5669 280.027 10.9282 9.04452 279.877 10.7212 9.40222 
6.02 84.4238 15.5762 280.027 10.9299 9.04334 279.876 10.7223 9.40124 
6.03 84.4145 15.5855 280.026 10.9317 9.04216 279.876 10.7233 9.40026 
6.04 84.4052 15.5948 280.026 10.9334 9.04099 279.876 10.7244 9.39927 
6.05 84.3959 15.6041 280.025 10.9351 9.03981 279.876 10.7254 9.39829 
6.06 84.3867 15.6133 280.025 10.9368 9.03864 279.876 10.7264 9.39731 
6.07 84.3774 15.6226 280.024 10.9385 9.03746 279.876 10.7275 9.39632 
6.08 84.3681 15.6319 280.023 10.9402 9.03629 279.876 10.7285 9.39534 
6.09 84.3588 15.6412 280.023 10.942 9.03512 279.876 10.7296 9.39435 
6.1 84.3495 15.6505 280.022 10.9437 9.03395 279.876 10.7306 9.39337 
6.11 84.3402 15.6598 280.022 10.9454 9.03278 279.876 10.7317 9.39239 
6.12 84.331 15.669 280.021 10.9471 9.03162 279.876 10.7327 9.3914 
6.13 84.3217 15.6783 280.021 10.9488 9.03045 279.876 10.7337 9.39042 
6.14 84.3124 15.6876 280.02 10.9506 9.02929 279.876 10.7348 9.38944 
6.15 84.3031 15.6969 280.02 10.9523 9.02812 279.876 10.7358 9.38845 
6.16 84.2938 15.7062 280.019 10.954 9.02696 279.876 10.7369 9.38747 
6.17 84.2846 15.7154 280.018 10.9557 9.0258 279.876 10.7379 9.38649 
6.18 84.2753 15.7247 280.018 10.9574 9.02464 279.876 10.7389 9.3855 
6.19 84.266 15.734 280.017 10.9592 9.02349 279.876 10.74 9.38452 
6.2 84.2567 15.7433 280.017 10.9609 9.02233 279.875 10.741 9.38354 
6.21 84.2474 15.7526 280.016 10.9626 9.02118 279.875 10.742 9.38256 
6.22 84.2381 15.7619 280.016 10.9643 9.02002 279.875 10.7431 9.38157 
6.23 84.2289 15.7711 280.015 10.9661 9.01887 279.875 10.7441 9.38059 
6.24 84.2196 15.7804 280.014 10.9678 9.01772 279.875 10.7452 9.37961 
6.25 84.2103 15.7897 280.014 10.9695 9.01657 279.875 10.7462 9.37862 
6.26 84.201 15.799 280.013 10.9713 9.01542 279.875 10.7472 9.37764 
6.27 84.1917 15.8083 280.013 10.973 9.01428 279.875 10.7483 9.37666 
6.28 84.1824 15.8176 280.012 10.9747 9.01313 279.875 10.7493 9.37568 
6.29 84.1732 15.8268 280.012 10.9764 9.01199 279.875 10.7503 9.37469 
6.3 84.1639 15.8361 280.011 10.9782 9.01085 279.875 10.7514 9.37371 
6.31 84.1546 15.8454 280.01 10.9799 9.00971 279.875 10.7524 9.37273 
6.32 84.1453 15.8547 280.01 10.9816 9.00857 279.875 10.7534 9.37175 
6.33 84.136 15.864 280.009 10.9834 9.00743 279.875 10.7545 9.37076 
6.34 84.1267 15.8733 280.009 10.9851 9.00629 279.875 10.7555 9.36978 
6.35 84.1174 15.8826 280.008 10.9868 9.00516 279.875 10.7565 9.3688 
6.36 84.1082 15.8918 280.007 10.9886 9.00402 279.875 10.7575 9.36782 
6.37 84.0989 15.9011 280.007 10.9903 9.00289 279.875 10.7586 9.36684 
6.38 84.0896 15.9104 280.006 10.992 9.00176 279.875 10.7596 9.36585 
6.39 84.0803 15.9197 280.006 10.9938 9.00063 279.874 10.7606 9.36487 
6.4 84.071 15.929 280.005 10.9955 8.9995 279.874 10.7617 9.36389 
6.41 84.0617 15.9383 280.004 10.9972 8.99837 279.874 10.7627 9.36291 
6.42 84.0524 15.9476 280.004 10.999 8.99725 279.874 10.7637 9.36193 
6.43 84.0432 15.9568 280.003 11.0007 8.99612 279.874 10.7648 9.36095 
6.44 84.0339 15.9661 280.003 11.0024 8.995 279.874 10.7658 9.35996 
6.45 84.0246 15.9754 280.002 11.0042 8.99388 279.874 10.7668 9.35898 
6.46 84.0153 15.9847 280.001 11.0059 8.99276 279.874 10.7678 9.358 
6.47 84.006 15.994 280.001 11.0077 8.99164 279.874 10.7689 9.35702 
6.48 83.9967 16.0033 280 11.0094 8.99052 279.874 10.7699 9.35604 
6.49 83.9874 16.0126 279.999 11.0111 8.9894 279.874 10.7709 9.35506 
6.5 83.9782 16.0218 279.999 11.0129 8.98829 279.874 10.7719 9.35408 
6.51 83.9689 16.0311 279.998 11.0146 8.98717 279.874 10.773 9.35309 
6.52 83.9596 16.0404 279.998 11.0164 8.98606 279.874 10.774 9.35211 
6.53 83.9503 16.0497 279.997 11.0181 8.98495 279.874 10.775 9.35113 
